target,st_spectype,st_teff,ra,dec,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_exptime,wavelength_region,filters,target_classification,t_obs_release,instrument_name,project,distance
Kepler-1319,,3527,290.9564463,49.3667933,2,GALEX,6.37123E+18,AIS_9_1_26,290.9794064,48.82805367,53984.63919,206,UV,FUV,,55355.92138,GALEX,AIS,0
TOI-3629,,3689,359.7933851,39.3142556,2,GALEX,6.37222E+18,AIS_37_1_4,0.008548411,39.1622476,55870.33247,105,UV,NUV,,56188.7802,GALEX,AIS,0
Ross 458,,3646,195.1912147,12.3755996,2,GALEX,6.37876E+18,AIS_223_1_82,195.7768691,12.59125633,54212.79916,109,UV,NUV,,55377.11233,GALEX,AIS,0
Ross 458,,3646,195.1912147,12.3755996,2,GALEX,6.37876E+18,AIS_223_1_82,195.7768691,12.59125633,54212.79916,109,UV,FUV,,55377.11233,GALEX,AIS,0
LTT 3780.00,M3.5 V,3360,154.6449033,-11.717801,2,GALEX,6.38214E+18,AIS_319_1_24,154.6870038,-11.34516233,53443.90112,424.45,UV,NUV,,55372.18382,GALEX,AIS,0
LTT 3780.00,M3.5 V,3360,154.6449033,-11.717801,2,GALEX,6.38214E+18,AIS_319_1_24,154.6870038,-11.34516233,53801.5303,208,UV,FUV,,55372.18382,GALEX,AIS,0
L 168-9,M1 V,3800,350.0285917,-60.0657292,2,GALEX,6.38429E+18,AIS_380_1_57,350.8568754,-60.09515251,53209.39891,339,UV,NUV,,55390.6147,GALEX,AIS,0
Kepler-1152,,3937,290.4341483,44.1077802,2,GALEX,3.15375E+18,GI4_056001_KEPLER_11,290.7066316,44.17699234,54605.77465,6194,UV,NUV,,55310.17593,GALEX,GII,0
Kepler-1152,,3937,290.4341483,44.1077802,2,GALEX,3.15375E+18,GI4_056001_KEPLER_11,290.7066316,44.17699234,54605.77465,6194,UV,FUV,,55310.17593,GALEX,GII,0
K2-124,,3570,133.6410515,23.1329509,2,GALEX,3.71948E+18,MISGCSAN_16115_2085,133.6018599,23.68363541,54859.86806,1682.15,UV,FUV,,55275.30583,GALEX,MIS,0
K2-344,,3807,136.3614923,21.6685886,2,GALEX,3.84745E+18,MISGCSN3_16366_0194,136.8809758,21.83295508,55579.58865,1696,UV,NUV,,55992.92135,GALEX,MIS,0
Kepler-505,,3861,287.857953,42.5426758,2,GALEX,6.37137E+18,AIS_13_1_8,287.9976268,42.82469427,55731.98625,214.2,UV,NUV,,56189.15686,GALEX,AIS,0
HIP 12961,,3901,41.6800749,-23.0860048,2,GALEX,6.3807E+18,AIS_278_1_74,41.88362358,-23.48221822,53682.70689,219.05,UV,NUV,,55421.63211,GALEX,AIS,0
HIP 12961,,3901,41.6800749,-23.0860048,2,GALEX,6.3807E+18,AIS_278_1_74,41.88362358,-23.48221822,53682.70689,219.05,UV,FUV,,55421.63211,GALEX,AIS,0
NGC 2682 Sand 364,K3 III,4284,132.4866957,11.6924845,2,GALEX,3.06868E+18,GI1_094001_NGC2682_spec,132.4867905,11.69252984,53419.718,1646.599976,UV,NUV,,56086.13694,GALEX,GIS,0.371991462
NGC 2682 Sand 364,K3 III,4284,132.4866957,11.6924845,2,GALEX,3.06868E+18,GI1_094001_NGC2682_spec,132.4867905,11.69252984,53419.718,1646.599976,UV,FUV,,56086.13694,GALEX,GIS,0.371991462
G 9-40,M2.5 V,3348,134.7188514,21.0747961,2,GALEX,6.48526E+18,GI6_046010_ZWCL2089_css36558,134.9367151,21.04007333,55261.02685,1466.1,UV,NUV,,56233.89575,GALEX,GII,0
K2-400,,3578,154.5110307,3.6969271,2,GALEX,2.83797E+18,MISDR2_24181_0574,155.1105269,3.767196387,54876.7109,3944.45,UV,NUV,,55275.34394,GALEX,MIS,0
K2-400,,3578,154.5110307,3.6969271,2,GALEX,2.83797E+18,MISDR2_24181_0574,155.1105269,3.767196387,54893.76407,2402.4,UV,FUV,,55275.34394,GALEX,MIS,0
Kepler-1729,,3861,296.6939428,42.6261145,2,GALEX,3.15396E+18,GI4_056007_KEPLER_15,296.3458279,42.92263599,54607.48656,3444.25,UV,NUV,,55986.17887,GALEX,GII,0
Kepler-1729,,3861,296.6939428,42.6261145,2,GALEX,3.15396E+18,GI4_056007_KEPLER_15,296.3458279,42.92263599,54607.48656,436.35,UV,FUV,,55986.17887,GALEX,GII,0
Kepler-1687,,4024,289.7428363,50.7870626,2,GALEX,3.15435E+18,GI4_056018_KEPLER_01,289.6062512,50.8241238,54605.43188,6216.1,UV,NUV,,55309.90097,GALEX,GII,0
Kepler-1687,,4024,289.7428363,50.7870626,2,GALEX,3.15435E+18,GI4_056018_KEPLER_01,289.6062512,50.8241238,54605.43188,6216.1,UV,FUV,,55309.90097,GALEX,GII,0
Kepler-1729,,3861,296.6939428,42.6261145,2,GALEX,3.72888E+18,MISKEP_08564_0015,296.7867778,42.74607386,55742.86819,737.45,UV,NUV,,55992.21096,GALEX,MIS,0
Kepler-1729,,3861,296.6939428,42.6261145,2,GALEX,6.37141E+18,AIS_14_1_6,296.8378995,42.72112285,55723.29625,176,UV,NUV,,56189.17556,GALEX,AIS,0
GJ 3138,M0,3717,32.2977385,-16.3392495,2,GALEX,6.38052E+18,AIS_273_1_67,31.904758,-16.3914556,53678.59502,112,UV,NUV,,55427.04176,GALEX,AIS,0
GJ 3138,M0,3717,32.2977385,-16.3392495,2,GALEX,6.38052E+18,AIS_273_1_67,31.904758,-16.3914556,53678.59502,112,UV,FUV,,55427.04176,GALEX,AIS,0
K2-401,K7,4213,154.987604,3.9548275,2,GALEX,2.83797E+18,MISDR2_24181_0574,155.1105269,3.767196387,54876.7109,3944.45,UV,NUV,,55275.34394,GALEX,MIS,0
K2-401,K7,4213,154.987604,3.9548275,2,GALEX,2.83797E+18,MISDR2_24181_0574,155.1105269,3.767196387,54893.76407,2402.4,UV,FUV,,55275.34394,GALEX,MIS,0
TOI-1749,M0 V,3985,282.7372281,64.419466,2,GALEX,6.37099E+18,AIS_2_1_54,283.5074311,64.88743092,53229.0477,173,UV,NUV,,55355.72874,GALEX,AIS,0
TOI-1749,M0 V,3985,282.7372281,64.419466,2,GALEX,6.37099E+18,AIS_2_1_54,283.5074311,64.88743092,53229.0477,96,UV,FUV,,55355.72874,GALEX,AIS,0
HD 96127,K2 III,4152,166.441502,44.30155,2,GALEX,6.37412E+18,AIS_91_1_65,166.9824727,44.02753751,54144.94424,107,UV,NUV,,55413.97796,GALEX,AIS,0
HD 96127,K2 III,4152,166.441502,44.30155,2,GALEX,6.37412E+18,AIS_91_1_65,166.9824727,44.02753751,54144.94424,107,UV,FUV,,55413.97796,GALEX,AIS,0
LP 791-18,,2940,165.6904843,-16.4064445,2,GALEX,6.38217E+18,AIS_320_1_83,165.9879512,-16.93605035,53446.50672,334,UV,NUV,,55355.69462,GALEX,AIS,0
LP 791-18,,2940,165.6904843,-16.4064445,2,GALEX,6.38217E+18,AIS_320_1_83,165.9879512,-16.93605035,53824.3297,112,UV,FUV,,55355.69462,GALEX,AIS,0
HATS-71,,3424,15.5518893,-61.7561333,2,GALEX,6.38471E+18,AIS_392_1_51,15.5221172,-62.09224307,54064.61863,190,UV,NUV,,55435.0647,GALEX,AIS,0
HATS-71,,3424,15.5518893,-61.7561333,2,GALEX,6.38471E+18,AIS_392_1_51,15.5221172,-62.09224307,54064.61863,190,UV,FUV,,55435.0647,GALEX,AIS,0
K2-88,,3537,54.7514566,19.1199667,2,GALEX,6.39395E+18,GI1_100155_TauAur_CH56_5,54.46676303,19.21141498,54077.50441,631,UV,NUV,,55797.08813,GALEX,GII,0
K2-88,,3537,54.7514566,19.1199667,2,GALEX,6.39395E+18,GI1_100155_TauAur_CH56_5,54.46676303,19.21141498,54077.50441,631,UV,FUV,,55797.08813,GALEX,GII,0
Kepler-504,,3519,284.9219608,45.9723265,2,GALEX,3.19027E+18,GI5_055008_KEPLER_07B,284.9924057,46.03491546,54963.12321,4539.7,UV,NUV,,55986.23273,GALEX,GII,0
Kepler-1074,,3917,284.4766869,46.2526781,2,GALEX,3.19027E+18,GI5_055008_KEPLER_07B,284.9924057,46.03491546,54963.12321,4539.7,UV,NUV,,55986.23273,GALEX,GII,0
Kepler-504,,3519,284.9219608,45.9723265,2,GALEX,3.19027E+18,GI5_055008_KEPLER_07B,284.9924057,46.03491546,54963.12321,675.45,UV,FUV,,55986.23273,GALEX,GII,0
Kepler-1074,,3917,284.4766869,46.2526781,2,GALEX,3.19027E+18,GI5_055008_KEPLER_07B,284.9924057,46.03491546,54963.12321,675.45,UV,FUV,,55986.23273,GALEX,GII,0
Kepler-1651,,3545,283.6282602,48.3908081,2,GALEX,3.73004E+18,MISKEP_10557_0009,283.6631369,48.20948391,55728.70131,2191.7,UV,NUV,,55992.2245,GALEX,MIS,0
K2-149,M1.0 V,3745,9.8217519,7.2769939,2,GALEX,6.38024E+18,AIS_265_1_18,10.26622898,6.919721586,52916.69926,107,UV,NUV,,55384.86353,GALEX,AIS,0
LHS 1140,,3131,11.248632,-15.2741085,2,GALEX,6.38045E+18,AIS_271_1_64,10.78289116,-14.84482442,52936.6935,127,UV,NUV,,55361.69178,GALEX,AIS,0
LHS 1140,,3131,11.248632,-15.2741085,2,GALEX,6.38045E+18,AIS_271_1_64,10.78289116,-14.84482442,52936.6935,127,UV,FUV,,55361.69178,GALEX,AIS,0
LHS 1140,,3131,11.248632,-15.2741085,2,GALEX,6.38045E+18,AIS_271_1_73,11.33190103,-15.71360379,54053.53595,135,UV,NUV,,55361.71825,GALEX,AIS,0
LHS 1140,,3131,11.248632,-15.2741085,2,GALEX,6.38045E+18,AIS_271_1_73,11.33190103,-15.71360379,54053.53595,135,UV,FUV,,55361.71825,GALEX,AIS,0
K2-149,M1.0 V,3745,9.8217519,7.2769939,2,GALEX,6.38098E+18,AIS_286_1_75,9.77550579,7.690185311,54033.25172,109.05,UV,NUV,,55392.71994,GALEX,AIS,0
K2-4,,4120,174.7455392,-3.9055746,2,GALEX,6.38207E+18,AIS_317_1_59,174.2562675,-3.649706971,54182.46259,96,UV,NUV,,55420.95269,GALEX,AIS,0
K2-4,,4120,174.7455392,-3.9055746,2,GALEX,6.38207E+18,AIS_317_1_59,174.2562675,-3.649706971,54182.46259,96,UV,FUV,,55420.95269,GALEX,AIS,0
TOI-270,,3551,68.4160804,-51.9573937,2,GALEX,6.38566E+18,AIS_419_1_89,68.64183661,-52.52504081,54032.30178,173,UV,NUV,,55425.74895,GALEX,AIS,0
GJ 1265,M4.5 V,3236,333.4324675,-17.6870623,2,GALEX,6.44427E+18,CFHTLSD4_css17860,333.4039265,-17.81161539,53980.72806,1520,UV,NUV,,56209.80959,GALEX,DIS,0
GJ 1265,M4.5 V,3236,333.4324675,-17.6870623,2,GALEX,6.44427E+18,CFHTLSD4_css17860,333.4039265,-17.81161539,53980.72806,1520,UV,FUV,,56209.80959,GALEX,DIS,0
EPIC 201757695,,4520,173.9385102,4.6164303,2,GALEX,2.94947E+18,MISGCSN1_12790_0234o,173.4011639,4.538007107,55644.56006,1600,UV,NUV,,55992.12834,GALEX,MIS,0
K2-405,,4927,164.3759959,12.535614,2,GALEX,3.12642E+18,GI3_084018_J105605p121029,164.0171242,12.16918408,54180.40876,1691,UV,FUV,,55310.05266,GALEX,GII,0
Kepler-660,,4856,288.1382985,47.7245642,2,GALEX,6.37123E+18,AIS_9_1_81,287.9856803,47.2964786,53984.63422,204,UV,FUV,,55355.91973,GALEX,AIS,0
HD 99706,,4862,172.1261621,43.9662025,2,GALEX,6.3745E+18,AIS_102_1_97,171.9396495,43.58501502,54145.83443,109,UV,NUV,,55468.72205,GALEX,AIS,0
HD 99706,,4862,172.1261621,43.9662025,2,GALEX,6.3745E+18,AIS_102_1_97,171.9396495,43.58501502,54145.83443,109,UV,FUV,,55468.72205,GALEX,AIS,0
HD 215152,K3 V,4935,340.8380941,-6.4020685,2,GALEX,6.37644E+18,AIS_157_1_81,340.6177989,-5.964326615,52875.52481,111,UV,NUV,,55417.7652,GALEX,AIS,0
HD 215152,K3 V,4935,340.8380941,-6.4020685,2,GALEX,6.37644E+18,AIS_157_1_81,340.6177989,-5.964326615,52875.52481,111,UV,FUV,,55417.7652,GALEX,AIS,0
Kepler-482,,4616,296.8229326,48.1077628,2,GALEX,3.15386E+18,GI4_056004_KEPLER_09,296.4033205,48.1001344,54606.04863,6013,UV,NUV,,55310.17612,GALEX,GII,0
Kepler-482,,4616,296.8229326,48.1077628,2,GALEX,3.15386E+18,GI4_056004_KEPLER_09,296.4033205,48.1001344,54606.04863,6013,UV,FUV,,55310.17612,GALEX,GII,0
Kepler-693,,4822,283.253527,40.3582155,2,GALEX,3.19035E+18,GI5_055010_KEPLER_13B,283.3276563,40.47994513,54963.26046,4966,UV,NUV,,55310.01894,GALEX,GII,0
Kepler-693,,4822,283.253527,40.3582155,2,GALEX,3.19035E+18,GI5_055010_KEPLER_13B,283.3276563,40.47994513,54963.26046,862.7,UV,FUV,,55310.01894,GALEX,GII,0
TYC 3318-01333-1,,4776,45.5825716,49.7441421,2,GALEX,6.37285E+18,AIS_55_1_49,46.03265092,49.59542578,55920.57787,108.05,UV,NUV,,56188.97976,GALEX,AIS,0
HD 8326,K2 V,4914,20.5314418,-26.8940678,2,GALEX,6.38524E+18,AIS_407_1_5,20.68927929,-27.21144878,53260.48742,401.1,UV,NUV,,55422.17809,GALEX,AIS,0
HD 1690,,4374,5.3055886,-8.2811442,2,GALEX,3.1433E+18,GI3_110002_IRAS00188m0856,5.344197121,-8.641803073,54352.42015,1488.8,UV,NUV,,55310.13022,GALEX,GII,0
HD 1690,,4374,5.3055886,-8.2811442,2,GALEX,3.1433E+18,GI3_110002_IRAS00188m0856,5.344197121,-8.641803073,54352.42016,1488.8,UV,FUV,,55310.13022,GALEX,GII,0
Kepler-1834,,4821,294.6646789,39.7838461,2,GALEX,3.1584E+18,GI4_056011_KEPLER_20s,294.6265515,39.69941513,54658.63604,11503.8,UV,FUV,,55310.17498,GALEX,GII,0
Kepler-247,,4929,288.6425609,43.0393769,2,GALEX,3.72955E+18,MISKEP_09468_0014,287.9826671,42.82715153,55738.21418,1337.95,UV,NUV,,55992.216,GALEX,MIS,0
Kepler-174,,4724,287.4389454,43.8320052,2,GALEX,3.72958E+18,MISKEP_09469_0010,287.9753473,43.72612722,55774.9772,1303.9,UV,NUV,,55992.21649,GALEX,MIS,0
Kepler-1083,,4939,283.1618831,45.198336,2,GALEX,6.37137E+18,AIS_13_1_10,283.8981767,45.48941635,53933.42073,144,UV,NUV,,55350.3809,GALEX,AIS,0
Kepler-1083,,4939,283.1618831,45.198336,2,GALEX,6.37137E+18,AIS_13_1_10,283.8981767,45.48941635,53933.42073,144,UV,FUV,,55350.3809,GALEX,AIS,0
TOI-1807,,4757,201.2826259,38.9223671,2,GALEX,6.37472E+18,AIS_108_1_69,201.0228564,38.34267101,53437.87817,253,UV,NUV,,55449.85326,GALEX,AIS,0
TOI-1807,,4757,201.2826259,38.9223671,2,GALEX,6.37472E+18,AIS_108_1_69,201.0228564,38.34267101,53437.87817,173,UV,FUV,,55449.85326,GALEX,AIS,0
HIP 114933,K0 III,4823,349.2071949,-21.2033101,2,GALEX,6.37662E+18,AIS_162_1_69,349.6459916,-21.03018082,54333.40023,255,UV,NUV,,55413.85537,GALEX,AIS,0
HIP 114933,K0 III,4823,349.2071949,-21.2033101,2,GALEX,6.37662E+18,AIS_162_1_69,349.6459916,-21.03018082,54333.40023,255,UV,FUV,,55413.85537,GALEX,AIS,0
K2-276,,4843,125.9528309,22.6339399,2,GALEX,6.37778E+18,AIS_195_1_48,125.6827134,22.1708979,53386.9256,402.15,UV,NUV,,55372.08597,GALEX,AIS,0
K2-276,,4843,125.9528309,22.6339399,2,GALEX,6.37778E+18,AIS_195_1_48,125.6827134,22.1708979,53417.33654,179.1,UV,FUV,,55372.08597,GALEX,AIS,0
Wolf 503,K3.5 V,4716,206.8461979,-6.1393369,2,GALEX,6.37918E+18,AIS_235_1_3,207.3779135,-6.307950138,54187.673,120,UV,NUV,,55378.90751,GALEX,AIS,0
Wolf 503,K3.5 V,4716,206.8461979,-6.1393369,2,GALEX,6.37918E+18,AIS_235_1_3,207.3779135,-6.307950138,54187.673,120,UV,FUV,,55378.90751,GALEX,AIS,0
HD 5891,,4907,15.1383168,20.2923139,2,GALEX,6.38094E+18,AIS_285_1_71,15.25885551,19.9811239,54049.42131,208,UV,NUV,,55434.08681,GALEX,AIS,0
HD 5891,,4907,15.1383168,20.2923139,2,GALEX,6.38094E+18,AIS_285_1_71,15.25885551,19.9811239,54049.42131,208,UV,FUV,,55434.08681,GALEX,AIS,0
HD 110014,K2 III,4445,189.8111935,-7.9956702,2,GALEX,6.38256E+18,AIS_331_1_48,189.7675698,-7.704071323,53849.45347,202,UV,NUV,,55395.26863,GALEX,AIS,0
HD 110014,K2 III,4445,189.8111935,-7.9956702,2,GALEX,6.38256E+18,AIS_331_1_48,189.7675698,-7.704071323,54188.48771,96,UV,FUV,,55395.26863,GALEX,AIS,0
K2-233,K3,4950,230.4799011,-20.2317975,2,GALEX,6.38316E+18,AIS_348_1_20,230.0138402,-19.88621901,54259.91575,103,UV,NUV,,55433.81728,GALEX,AIS,0
K2-233,K3,4950,230.4799011,-20.2317975,2,GALEX,6.38316E+18,AIS_348_1_20,230.0138402,-19.88621901,54259.91575,103,UV,FUV,,55433.81728,GALEX,AIS,0
HD 113538,K9 V,4685,196.233933,-52.4463502,2,GALEX,6.38756E+18,AIS_473_1_26,197.0534661,-52.12994638,55960.36344,128,UV,NUV,,56189.15407,GALEX,AIS,0
Kepler-711,,4906,297.4600468,42.8398172,2,GALEX,3.72884E+18,MISKEP_08563_0015,298.0514271,42.96903942,55742.18375,195.2,UV,NUV,,55993.33946,GALEX,MIS,0
Kepler-711,,4906,297.4600468,42.8398172,2,GALEX,3.72888E+18,MISKEP_08564_0015,296.7867778,42.74607386,55742.86819,737.45,UV,NUV,,55992.21096,GALEX,MIS,0
Kepler-62,,4842,283.2125621,45.3496992,2,GALEX,3.73032E+18,MISKEP_10698_0014,283.9195758,45.48229077,55772.57992,1280.05,UV,NUV,,55992.22877,GALEX,MIS,0
Kepler-1481,,4693.28,289.4390075,49.7312226,2,GALEX,6.37123E+18,AIS_9_1_20,289.5127017,49.41052885,53984.64084,206,UV,NUV,,55355.92016,GALEX,AIS,0
Kepler-1481,,4693.28,289.4390075,49.7312226,2,GALEX,6.37123E+18,AIS_9_1_20,289.5127017,49.41052885,53984.64084,206,UV,FUV,,55355.92016,GALEX,AIS,0
Kepler-220,,4709,291.5060432,46.8956262,2,GALEX,6.37123E+18,AIS_9_1_42,290.8339135,47.04013683,55814.27638,112,UV,NUV,,56189.00758,GALEX,AIS,0
Kepler-1684,,4706.54,294.0054181,46.3106625,2,GALEX,6.37123E+18,AIS_9_1_48,293.5248861,46.68733217,55814.28172,111.25,UV,NUV,,56189.00825,GALEX,AIS,0
K2-42,,4476,176.6657559,-5.1720463,2,GALEX,6.38207E+18,AIS_317_1_88,176.3204563,-5.305363784,53471.36315,316,UV,NUV,,55420.92024,GALEX,AIS,0
K2-42,,4476,176.6657559,-5.1720463,2,GALEX,6.38207E+18,AIS_317_1_88,176.3204563,-5.305363784,54183.50435,204,UV,FUV,,55420.92024,GALEX,AIS,0
HD 22496,,4385,53.7565398,-48.4178173,2,GALEX,6.38583E+18,AIS_424_1_82,54.4696307,-48.81491633,53673.32108,176,UV,NUV,,55426.08744,GALEX,AIS,0
HD 22496,,4385,53.7565398,-48.4178173,2,GALEX,6.38583E+18,AIS_424_1_82,54.4696307,-48.81491633,53673.32108,176,UV,FUV,,55426.08744,GALEX,AIS,0
HAT-P-18,,4790,256.346376,33.0123251,2,GALEX,2.46945E+18,MISDR2_11760_0973,256.209515,32.6435503,53215.07898,2496.1,UV,NUV,,55275.25293,GALEX,MIS,0
HAT-P-18,,4790,256.346376,33.0123251,2,GALEX,2.46945E+18,MISDR2_11760_0973,256.209515,32.6435503,53215.07898,2496.1,UV,FUV,,55275.25293,GALEX,MIS,0
Kepler-1529,,4901,289.8707469,41.0407482,2,GALEX,3.72898E+18,MISKEP_08570_0015,289.2313807,41.22210969,55746.92174,267.1,UV,NUV,,55992.21133,GALEX,MIS,0
Kepler-333,,4347,292.2861201,40.9135429,2,GALEX,3.72912E+18,MISKEP_08622_0015,291.633963,40.80029156,55745.96635,127,UV,NUV,,55992.21218,GALEX,MIS,0
Kepler-94,,4780,281.1947316,47.4972606,2,GALEX,6.3712E+18,AIS_8_1_67,281.0310613,46.95347472,53982.30603,350.95,UV,NUV,,56188.97867,GALEX,AIS,0
Kepler-94,,4780,281.1947316,47.4972606,2,GALEX,6.3712E+18,AIS_8_1_67,281.0310613,46.95347472,53982.30603,158.95,UV,FUV,,56188.97867,GALEX,AIS,0
HD 63454,,4812,114.8406393,-78.2791464,2,GALEX,6.3859E+18,AIS_426_1_17,117.2622666,-78.60309277,54167.46793,264,UV,NUV,,55368.75366,GALEX,AIS,0
Kepler-1853,,4765,284.7478834,46.3735415,2,GALEX,6.45528E+18,KEPLER_10650_0009_css33487,283.8654405,46.40055812,55050.76198,822.5,UV,NUV,,56209.92081,GALEX,DIS,0
Kepler-333,,4347,292.2861201,40.9135429,2,GALEX,3.1902E+18,GI5_055006_KEPLER_16B,292.5869358,41.09087597,54966.95753,8946.55,UV,NUV,,55986.22966,GALEX,GII,0
Kepler-241,,4709,292.9131121,41.0609786,2,GALEX,3.1902E+18,GI5_055006_KEPLER_16B,292.5869358,41.09087597,54966.95753,8946.55,UV,NUV,,55986.22966,GALEX,GII,0
Kepler-333,,4347,292.2861201,40.9135429,2,GALEX,3.1902E+18,GI5_055006_KEPLER_16B,292.5869358,41.09087597,54966.95753,1464.1,UV,FUV,,55986.22966,GALEX,GII,0
Kepler-241,,4709,292.9131121,41.0609786,2,GALEX,3.1902E+18,GI5_055006_KEPLER_16B,292.5869358,41.09087597,54966.95753,1464.1,UV,FUV,,55986.22966,GALEX,GII,0
Kepler-298,,4463,283.0398448,48.8253303,2,GALEX,3.72993E+18,MISKEP_10512_0009,283.5657117,49.13745553,55726.99028,1726.2,UV,NUV,,55992.22441,GALEX,MIS,0
Kepler-847,,4746,283.5048144,49.4509371,2,GALEX,3.72993E+18,MISKEP_10512_0009,283.5657117,49.13745553,55726.99028,1726.2,UV,NUV,,55992.22441,GALEX,MIS,0
Kepler-237,,4812,283.2213438,40.421762,2,GALEX,3.73078E+18,MISKEP_11008_0014,283.1518065,40.13558226,55764.63527,279.2,UV,NUV,,55992.23275,GALEX,MIS,0
HD 233604,K5,4791,137.4535054,53.5682016,2,GALEX,2.4291E+18,MISDR1_03203_0553,137.5355219,53.07279204,53119.72036,1554.15,UV,FUV,,55274.893,GALEX,MIS,0
Kepler-83,,4648,282.2325197,43.6655662,2,GALEX,2.56628E+18,KEPLER_10798_0014,282.7648899,43.89382958,55733.6287,1567,UV,NUV,,55957.03679,GALEX,DIS,0
HD 29399,K1 III,4845,68.3903471,-62.8237576,2,GALEX,2.58433E+18,LMC_EXTD_50,69.73293144,-62.89811231,55897.72115,580.05,UV,NUV,,55957.10642,GALEX,NGS,0
Kepler-660,,4856,288.1382985,47.7245642,2,GALEX,3.19024E+18,GI5_055007_KEPLER_06B,288.1746967,47.68601623,54963.19168,4991.6,UV,NUV,,55986.23002,GALEX,GII,0
Kepler-83,,4648,282.2325197,43.6655662,2,GALEX,6.37137E+18,AIS_13_1_19,282.7393817,43.84929396,53985.12183,107,UV,NUV,,55350.38543,GALEX,AIS,0
HD 219134,,4699,348.3372026,57.1696255,2,GALEX,6.3719E+18,AIS_28_1_53,347.7477665,56.73085985,55831.46572,195,UV,NUV,,56189.02769,GALEX,AIS,0
HD 5608,,4929,14.5594349,33.9505774,2,GALEX,6.37239E+18,AIS_42_1_68,14.19983973,33.60563545,53234.9412,164.05,UV,NUV,,55362.87413,GALEX,AIS,0
K2-174,,4581,60.7929729,16.347166,2,GALEX,6.37697E+18,AIS_172_1_46,60.90083832,16.23439369,53696.81264,397.45,UV,NUV,,55371.96961,GALEX,AIS,0
K2-174,,4581,60.7929729,16.347166,2,GALEX,6.37697E+18,AIS_172_1_46,60.90083832,16.23439369,53696.81264,397.45,UV,FUV,,55371.96961,GALEX,AIS,0
BD-08 2823,,4816,150.1971964,-9.5165689,2,GALEX,6.382E+18,AIS_315_1_96,150.0794679,-8.996363864,53797.62745,110,UV,NUV,,55391.77402,GALEX,AIS,0
BD-08 2823,,4816,150.1971964,-9.5165689,2,GALEX,6.382E+18,AIS_315_1_96,150.0794679,-8.996363864,53797.62745,110,UV,FUV,,55391.77402,GALEX,AIS,0
Kepler-357,,4935,291.2429746,44.0086337,2,GALEX,2.56653E+18,KEPLER_08463_0010,291.9078067,43.63119965,55379.74648,1642,UV,NUV,,55957.03285,GALEX,DIS,0
K2-102,,4638,130.0558953,19.7787519,2,GALEX,3.06826E+18,GI1_092010_NGC2632_MOS10,130.0485476,19.6670545,54110.90249,3329,UV,FUV,,55310.03789,GALEX,GII,0
Kepler-531,,4784.52,286.5246582,48.6835481,2,GALEX,3.15439E+18,GI4_056019_KEPLER_02,285.7440796,49.003956,54608.44531,5711.35,UV,NUV,,55309.90372,GALEX,GII,0
Kepler-531,,4784.52,286.5246582,48.6835481,2,GALEX,3.15439E+18,GI4_056019_KEPLER_02,285.7440796,49.003956,54608.44531,5711.35,UV,FUV,,55309.90372,GALEX,GII,0
Kepler-1026,,4850,283.6053012,39.9979286,2,GALEX,3.19035E+18,GI5_055010_KEPLER_13B,283.3276563,40.47994513,54963.26046,4966,UV,NUV,,55310.01894,GALEX,GII,0
Kepler-1026,,4850,283.6053012,39.9979286,2,GALEX,3.19035E+18,GI5_055010_KEPLER_13B,283.3276563,40.47994513,54963.26046,862.7,UV,FUV,,55310.01894,GALEX,GII,0
Kepler-1964,,4798,297.0588033,49.4784362,2,GALEX,3.72775E+18,MISKEP_08169_0010,296.9209619,50.00357375,55726.37466,1754.7,UV,NUV,,55992.20155,GALEX,MIS,0
HIP 57274,,4510,176.1705487,30.9576484,2,GALEX,6.37482E+18,AIS_111_1_63,175.8931639,30.67312211,54151.04356,103,UV,NUV,,55390.82126,GALEX,AIS,0
HIP 57274,,4510,176.1705487,30.9576484,2,GALEX,6.37482E+18,AIS_111_1_63,175.8931639,30.67312211,54151.04356,103,UV,FUV,,55390.82126,GALEX,AIS,0
Kepler-83,,4648,282.2325197,43.6655662,2,GALEX,3.15432E+18,GI4_056017_KEPLER_08,281.9928821,43.37037459,54608.78758,4702.1,UV,FUV,,55309.90113,GALEX,GII,0
K2-367,,4396,337.8588454,-13.2644554,2,GALEX,3.89407E+18,MISGCSS1_29831_0159,338.1782831,-13.32892887,55465.52935,1604.2,UV,NUV,,55993.13602,GALEX,MIS,0
Kepler-1150,,4827,296.7244553,49.5326846,2,GALEX,6.37123E+18,AIS_9_1_30,296.7435022,49.07506419,53935.67222,240,UV,NUV,,55355.91392,GALEX,AIS,0
Kepler-1150,,4827,296.7244553,49.5326846,2,GALEX,6.37123E+18,AIS_9_1_30,296.7435022,49.07506419,53935.67222,240,UV,FUV,,55355.91392,GALEX,AIS,0
HD 219415,K0 III,4820,348.7243579,56.7303001,2,GALEX,6.3719E+18,AIS_28_1_52,349.4935828,56.45226059,55831.45786,188,UV,NUV,,56189.0266,GALEX,AIS,0
EPIC 201757695,,4520,173.9385102,4.6164303,2,GALEX,6.37911E+18,AIS_233_1_4,173.3922575,4.691819465,53812.48999,80,UV,NUV,,55418.81826,GALEX,AIS,0
EPIC 201757695,,4520,173.9385102,4.6164303,2,GALEX,6.37911E+18,AIS_233_1_4,173.3922575,4.691819465,53812.48999,80,UV,FUV,,55418.81826,GALEX,AIS,0
